,ID,Hash Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
125248,63201,5d62550ab899d405390053134f0fedb78006a38bcb4d3d0ed4d1c5e3dec8c76b,M,21.0,182.0,79.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Bronze
125341,63248,940206e07e10400344671a42995f25e9244c4b9c8db095ddd1a4b98a2a540b53,F,21.0,178.0,62.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,
125342,63248,940206e07e10400344671a42995f25e9244c4b9c8db095ddd1a4b98a2a540b53,F,25.0,178.0,62.0,Germany,GER,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Springboard,
125343,63248,940206e07e10400344671a42995f25e9244c4b9c8db095ddd1a4b98a2a540b53,F,25.0,178.0,62.0,Germany,GER,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Synchronized Springboard,
125344,63248,940206e07e10400344671a42995f25e9244c4b9c8db095ddd1a4b98a2a540b53,F,29.0,178.0,62.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Springboard,
125345,63248,940206e07e10400344671a42995f25e9244c4b9c8db095ddd1a4b98a2a540b53,F,29.0,178.0,62.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Springboard,Bronze
125369,63265,db9fc5b334ecc2d1e9b100ceda0b9a061f1ea0b5a495b25eecdddd3cf83a369c,F,31.0,170.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",
125942,63523,07bc81a635b065a22360dead2d45e1956faf78668e434005377eaa33f33d01a7,F,24.0,185.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
125944,63525,ad906350e2bb549b59401d622099f739b007eb7193bb696b88e6d8c76e68bcbf,F,24.0,176.0,65.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
125945,63525,ad906350e2bb549b59401d622099f739b007eb7193bb696b88e6d8c76e68bcbf,F,28.0,176.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
126239,63654,cd5580d61810b2cc719de10572da799b47b7dc56601e8a8c0252dd2257ea413d,M,26.0,175.0,70.0,Germany,GER,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,
126251,63661,bba12b42cadf2c009e4f0aea5fd964fdf598505bb521026a69478d6a6c0d0de4,F,20.0,,,Germany,GER,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,
126256,63663,c7dad7cab0cbb738b9a343fd9fb87496b54e91b399ca9cb29a9c647c48a255d8,F,34.0,186.0,63.0,Germany,GER,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",
126271,63671,d6eb3c8a4f357540e3589b4c4eeeea7a2474517e9ff9e75bb02183ef77bdae96,F,32.0,161.0,54.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,
126273,63673,2b80fc6a516c43c3cd19a71dfedce69aff98000e6b40e0df6cc116bc9d13d9e5,F,23.0,173.0,61.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
126274,63673,2b80fc6a516c43c3cd19a71dfedce69aff98000e6b40e0df6cc116bc9d13d9e5,F,31.0,173.0,61.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
126285,63681,47c8af7b3d90284017b6bb1ce3a1e8345f87980b468b51b5476ffbd14690772f,F,27.0,168.0,65.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
126286,63681,47c8af7b3d90284017b6bb1ce3a1e8345f87980b468b51b5476ffbd14690772f,F,27.0,168.0,65.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
126352,63718,7f32c3ccbc9daad63901bc2274e9bac0f5d532bc13192c70791dca2340baa990,M,34.0,180.0,71.0,Germany,GER,1960 Summer,1960,Summer,Roma,Shooting,Shooting Men's Trap,
126354,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,27.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
126355,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,27.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
126356,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,27.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
126357,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,27.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,
126358,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,27.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's High Jump,
126359,63720,a8a51f54d0bed2a73bcc77c628957cca3ad17f2b8b280035942b59fe1107bf50,M,29.0,,,Germany,GER,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
126464,63768,4f1cd7f5a567d8c746ca39ebcf32217115d9817944553c98d58c197eb49bc0ef,M,25.0,190.0,92.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,Bronze
126528,63811,6e5aa710e2802d939d55f17196ddecb762840d75a8d8a152fda0e1b63230f6b6,M,20.0,,,Germany,GER,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
126540,63814,029fadc415508c78629f45f7b50e4c93c1d2fa801b6cf140b75f5fb617fc8155,F,24.0,171.0,71.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,
126557,63820,f87fd12f3f24642caed64dfadba1cb5e65cb22499320b7722d16e3260e213583,M,59.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",
126558,63821,bb078898ce7b2b3d81b4dcce253b98cf391a232fc56c3115558fb0903feb68ce,F,24.0,172.0,68.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",
126559,63821,bb078898ce7b2b3d81b4dcce253b98cf391a232fc56c3115558fb0903feb68ce,F,24.0,172.0,68.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 5,000 metres",
126564,63825,bb5faf06604b07ecec4862426678e3d5052fa5a45ddb8ee4e2ba4e4b8bfc64e7,F,29.0,176.0,72.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 100 metres,Bronze
126565,63825,bb5faf06604b07ecec4862426678e3d5052fa5a45ddb8ee4e2ba4e4b8bfc64e7,F,29.0,176.0,72.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,
126566,63826,13ec69572fbbce4599efc980f6ba4561c487c20be0757ffade2719cb9d830860,M,22.0,173.0,59.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
126567,63826,13ec69572fbbce4599efc980f6ba4561c487c20be0757ffade2719cb9d830860,M,22.0,173.0,59.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
126568,63827,da55c5ef7bd5d757410d7f0019823926c69588af1efddb5dc022bed3f345338d,F,33.0,165.0,50.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,
126573,63830,c22627f57ba41f6fcf77f216c1859cc305534b2ee1ccd5b440fe5bae374db342,M,24.0,187.0,94.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,
126574,63831,35134f1c6fedef3ed0fb5a19eec78980fe85bb02e54742015a0934e8ead7b756,M,18.0,,,Germany,GER,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
126575,63832,4f23952f3740b07c051437347c0be218bd34261086451111e21ac678cefe94a5,M,19.0,173.0,64.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,
126576,63832,4f23952f3740b07c051437347c0be218bd34261086451111e21ac678cefe94a5,M,19.0,173.0,64.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,
126587,63839,51439a8a3a8afd2f53e7cb4a15a31f5f88d88a423a9337c6025d7ee81109abda,M,27.0,162.0,64.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,
126599,63844,7b51598dad09165fa80d7d0c9bb946a92c6ca5077b2d9e31a02414ee6c3b3e5f,M,22.0,181.0,83.0,Germany,GER,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,
126600,63845,7b51598dad09165fa80d7d0c9bb946a92c6ca5077b2d9e31a02414ee6c3b3e5f,M,24.0,172.0,74.0,Germany,GER,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
126601,63845,7b51598dad09165fa80d7d0c9bb946a92c6ca5077b2d9e31a02414ee6c3b3e5f,M,24.0,172.0,74.0,Germany,GER,1960 Summer,1960,Summer,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,Gold
126602,63846,ebbdcb5e8f19a98f15a8fd1ee97949916b7b30cf44fee15aa55a5b32b10e1220,F,19.0,167.0,51.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",
126603,63846,ebbdcb5e8f19a98f15a8fd1ee97949916b7b30cf44fee15aa55a5b32b10e1220,F,24.0,167.0,51.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",
126604,63847,2fa51c3cfe7b42a0c2ccc46b75e3845b69315474e0b2dc1ecd85e9ceaee072d9,M,,175.0,68.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",
126611,63851,44e103f3a12fb690f5d593d72908660d1536998f4161fc965781b57ad9ac821f,M,24.0,189.0,79.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Long Jump,
126618,63855,dd06b04577bd7275e12cb046e2ebe52e0a3990af341670d201d1924e35b738aa,F,26.0,178.0,67.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,
126628,63859,e8eeec921fa4f88f8958510bd4ea370216dca55a2258de6a41edb0a5c36a9193,M,24.0,186.0,90.0,Germany-1,GER,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Gold
126629,63859,e8eeec921fa4f88f8958510bd4ea370216dca55a2258de6a41edb0a5c36a9193,M,26.0,186.0,90.0,Germany-1,GER,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Bronze
126630,63859,e8eeec921fa4f88f8958510bd4ea370216dca55a2258de6a41edb0a5c36a9193,M,30.0,186.0,90.0,Germany-1,GER,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Gold
126640,63864,0f7b1ea20bd88d1ace87795f533223065568657e85a32be801c661a42caa3bc5,F,27.0,177.0,66.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,Gold
126641,63864,0f7b1ea20bd88d1ace87795f533223065568657e85a32be801c661a42caa3bc5,F,31.0,177.0,66.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,Bronze
126642,63864,0f7b1ea20bd88d1ace87795f533223065568657e85a32be801c661a42caa3bc5,F,35.0,177.0,66.0,Germany,GER,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,Silver
126772,63922,603994c0c1a164635ddcf8fedfbadfbf42ffba75fb6cb349b532260c9b052073,M,29.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Gold
126773,63923,eeb0e065d0de0099b73254b5941a4425920447e4a8ef7e9b6ec81956503d059c,M,21.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
126778,63925,ec17a4537c9d35eb5f5904307522ae05e39cba70032fda42646e771f4cc35ae9,M,31.0,180.0,80.0,Germany,GER,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",
126844,63950,c9b0623700f06d5cb964b503fbd23ceb753696df263864130b1bc91c90a00c4d,M,38.0,,,Germany,GER,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,
126845,63951,4de554415a65cd310a7f9a86b2403b71c41e22e420dea7070858205a2e3a9013,M,25.0,197.0,82.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's High Jump,
126846,63951,4de554415a65cd310a7f9a86b2403b71c41e22e420dea7070858205a2e3a9013,M,30.0,197.0,82.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,
126887,63971,a77a12933b1c7b6069394fc7f24ca0962f93b32208f31d5dba11bed4c09df6d4,M,18.0,182.0,83.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,
126894,63973,8e0504c8902c872b8ffd609b38a35398069d71ac2086bf5c8ad405fef38c6468,M,29.0,,,Germany,GER,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,
126895,63974,0f561a08089b7cbeb77c8ba23b9ad9cc366460bbc9512e80064c7da486eaaab4,M,22.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
126896,63975,c361d8c90cd7a61a2799cff3e14a153efa7165ceefd80a1dc6656eef9686c538,M,46.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",
126906,63978,d4394e809fe44c782ebbfdb0b55cf402192b9145ab2100f067469ab521ca0f91,M,23.0,,,Germany-2,GER,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,Bronze
126921,63991,628eeda2386da4ce45bf41dbfa01ddbdfba9ccfa14fc2cbf3ba3b3e7527c8fa3,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Shot Put,
126946,64003,ae3acbe153c73f0de002eaa61c08532f97771630e2cd99786d8abb84de991f1b,M,20.0,175.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
126949,64006,de68e49fc32613aeb462de31b33853e09588e3704e345fac9a6f6e0ae0aa4a5a,M,23.0,190.0,95.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,
126950,64006,de68e49fc32613aeb462de31b33853e09588e3704e345fac9a6f6e0ae0aa4a5a,M,27.0,190.0,95.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,
126951,64006,de68e49fc32613aeb462de31b33853e09588e3704e345fac9a6f6e0ae0aa4a5a,M,31.0,190.0,95.0,Germany,GER,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Silver
126955,64009,5f12e52f138451f672212fb0a6fee7bed797b153f869966b856c36e2e10b8e25,M,24.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Gold
126956,64010,4d4a3881ae8bb9f8eea0861b0d5b1163f92508f75196f640cf21a33f9853dfac,M,22.0,176.0,87.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,
126957,64010,4d4a3881ae8bb9f8eea0861b0d5b1163f92508f75196f640cf21a33f9853dfac,M,26.0,176.0,87.0,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,
126963,64013,7ed2b2dd38c42200954fe38920b7d869e03cd21dab81fb6347c07dc6f77ffd87,M,,,,Frankfurt Club,GER,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
126964,64014,8387e090d3aa36b19d2f90003bf2078f194fa94f90d75e4adf64cf7df4025592,M,20.0,,,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,
126965,64014,8387e090d3aa36b19d2f90003bf2078f194fa94f90d75e4adf64cf7df4025592,M,20.0,,,Germany-2,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,
126966,64014,8387e090d3aa36b19d2f90003bf2078f194fa94f90d75e4adf64cf7df4025592,M,24.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,Bronze
126969,64016,b7d76d334311d1ce4e28c2b54caee0713087b8f998c8d0d9f2c9372af5d0e56e,M,23.0,195.0,90.0,Germany,GER,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,
126970,64016,b7d76d334311d1ce4e28c2b54caee0713087b8f998c8d0d9f2c9372af5d0e56e,M,27.0,195.0,90.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,
126987,64021,1e195276c3ec2b5452b4ca8a676f650689c4f577b8cd8569bedb18b932a81b0f,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",
126994,64025,4972a5bee67a5122184ec8467307a54b88124f2d15239ad026dac2a8b4415fba,M,24.0,174.0,73.0,Germany,GER,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,
126995,64025,4972a5bee67a5122184ec8467307a54b88124f2d15239ad026dac2a8b4415fba,M,24.0,174.0,73.0,Germany,GER,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,
127012,64037,bb6eeeffc2c0ddc1ebec6bd688876403099846c14943b47b6300f3e2e9986db8,F,23.0,178.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
127034,64042,ccc342d8e436a8b569eba9988c2081185f8a9efc0586495b30177e15066b491c,M,28.0,191.0,91.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,
127052,64053,f581e0d6a3e3e8c9475c770af785113527264e4a931dd170b7f42f27c35b9165,M,22.0,174.0,67.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
127053,64053,f581e0d6a3e3e8c9475c770af785113527264e4a931dd170b7f42f27c35b9165,M,22.0,174.0,67.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
127054,64053,f581e0d6a3e3e8c9475c770af785113527264e4a931dd170b7f42f27c35b9165,M,22.0,174.0,67.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
127055,64053,f581e0d6a3e3e8c9475c770af785113527264e4a931dd170b7f42f27c35b9165,M,22.0,174.0,67.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
127227,64144,15e61913b237ad2d54edecdf919b523cbe8e400b4d6cb14eac61b115b64912c4,M,22.0,175.0,67.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Triple Jump,
127339,64195,462ed485657dafb730a1df5da1c9518e514143c06f1e29efe27a18ab25199067,M,23.0,188.0,82.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,
127340,64196,bd7488801dad176d65b80dab2ef5a9dbbce1f8080e5f4e9545f89265632e9fc5,M,26.0,,,Germany,GER,1928 Winter,1928,Winter,Sankt Moritz,Nordic Combined,Nordic Combined Men's Individual,
127362,64207,f03c59c471f1ff5864528702458dcf9cb9f4e804afb05213e5753822e7b14b53,F,23.0,181.0,78.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,
127363,64208,75ea2ba8bf2594b55a35837d6baaac002e9bf8030aaffe426832b6fd651869a1,M,29.0,190.0,82.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,
127364,64209,8d1288f02a407e009986f61c6a51e947b7d0c212a11c395da312eaeb97ac8b17,M,40.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",
127374,64216,cf054cd2b14df9ee48d339d6cc6efc4677788f67ba20e698ac7841c41484f004,M,25.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,
127375,64217,868b818c74213aab3d5b2e8cb5e3cc328d35b039247829cd1a04a663d8b7355f,M,35.0,,,Rostock,GER,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed One Person Dinghy,Silver
127376,64217,868b818c74213aab3d5b2e8cb5e3cc328d35b039247829cd1a04a663d8b7355f,M,51.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed One Person Dinghy,
127381,64222,4d53b4cc48cea87287be2136ffb42dbba496bab61dd79af4c820156febfcfcf3,M,25.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,
127413,64234,bcc28630a8afc93b4a150ea8b558f5c278cdb7cc466230ee973b63b296ee74ec,F,23.0,171.0,50.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
127414,64234,bcc28630a8afc93b4a150ea8b558f5c278cdb7cc466230ee973b63b296ee74ec,F,27.0,171.0,50.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,
127433,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
127434,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,
127435,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
127436,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
127437,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
127438,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
127439,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
127440,64239,1e438e6a4bfd95aba0c12f7ac07d4ff76cf513d62b42dc2716066ae2cfa83571,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
127450,64247,bb1da76a87d4ed22b67542c687843b7c059e46577fb5677e6547be81a8ec53ee,M,24.0,212.0,100.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,
127542,64279,ac1b5849c70c0488f80331cba28256708a9ff6bf5eeeac3ffcf5545f33d7f252,M,27.0,189.0,86.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Giant Slalom,
127558,64289,9fcfc7555e0f0ecb628b79a8f9d6ddca0962885cba446f45544f539250785983,M,19.0,,,Ludwigshafener Ruder Verein-1,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
127579,64303,c85062d3314b2251b443a107e69b3e0eded6210bc1bdf9fb4d805c4a3abb7cb7,F,20.0,167.0,62.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,
127580,64303,c85062d3314b2251b443a107e69b3e0eded6210bc1bdf9fb4d805c4a3abb7cb7,F,24.0,167.0,62.0,Germany,GER,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
127591,64312,9b0c3446224c10d88353944c757c7b215c98755f12fc4108c0a01a5b07070eef,M,24.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,Silver
127601,64318,117e761f4929f5302c0d5eab7af5a993b8285fe7464324d6dbd9b5fc88ce600c,F,28.0,183.0,72.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,
127608,64323,3890f1a716d96012f7fbe2b1b3cc58d81789da49c3f8f01859ccd7b46af4713a,M,35.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",
127609,64324,3890f1a716d96012f7fbe2b1b3cc58d81789da49c3f8f01859ccd7b46af4713a,M,35.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",
127610,64324,3890f1a716d96012f7fbe2b1b3cc58d81789da49c3f8f01859ccd7b46af4713a,M,35.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",
127611,64325,2cfd20e47f171a9fa49552465aa1801f812bc84cbf1a4d2acb9e3555502d1e3d,M,24.0,175.0,74.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,
127615,64327,85e99801190c02a816071c94f38dce9a6f87a660db9a52d1071e20a57d0bd792,F,27.0,173.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
127621,64333,a4262b5bf2004be719a6b558f3ad270e580e3133b80d47ae0f35d4a049deaa7b,F,19.0,172.0,67.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Javelin Throw,
127624,64336,9afafa6dceb8dcdf831a5e09c8ea7c8b4c82d3cd7e4d2d0580836d4ff8c4b82b,F,21.0,166.0,54.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's Javelin Throw,Silver
127628,64339,cdc1efd5b592b2d325bb07fa39e4bf6e3e9a919c2288cff9b8032d73ca522be5,M,19.0,187.0,86.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,
